FLAG VALUES
Delegatee's xG: 0xa752daccd1f8bc20d8088b8784891057981e028674dc924f24ed9de42fbbfbad,0x5466c2affba69fea9e6aa045998e00b41af3a8fd200cde30fde90e17614cea5a
Delegator index: 56
ZKP verified: true

Commitment for delegator: 0x857fb7202ed9d9629dcebcd6fce6a2d246f7039b
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["90350946840828386335308331616528893405085305494842838198142381414649058022506","63214215037427235831507684498382189897613466216450145175696051008304681110272"],"1":["25093047312266338151332563178779640567758153931525624962996624762395264220657","38492068924615723624980545557808886253309259427826492813191961149375977900099"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["90350946840828386335308331616528893405085305494842838198142381414649058022506","63214215037427235831507684498382189897613466216450145175696051008304681110272"],"_reconstructedkey":["25093047312266338151332563178779640567758153931525624962996624762395264220657","38492068924615723624980545557808886253309259427826492813191961149375977900099"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x38d7ded501276355d5df32acfc6a0b6c714499a750fc1cba04d81ebd61e602d,0x5ec653f638aa9d5c76964c515ab608d5b55716078c9a164717846caac35b26c3
Delegator index: 58
ZKP verified: true

Commitment for delegator: 0x925f089ab0f4708e203cb3cfdae76c92c167efd4
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["35844475756591968296166427509308274279261576632749198680409335734775478192471","94680980920743155816287916241013585401184904026941993115391166937891400946199"],"1":["76539805259892528431261148051626857656889765383046435068662419067243000702309","36917689531783436639506844994022104986490134298880097886642992813909205136703"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["35844475756591968296166427509308274279261576632749198680409335734775478192471","94680980920743155816287916241013585401184904026941993115391166937891400946199"],"_reconstructedkey":["76539805259892528431261148051626857656889765383046435068662419067243000702309","36917689531783436639506844994022104986490134298880097886642992813909205136703"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0xd9ac71c699d837445bc193dd4995d061897633adcbc29f1838b97636f69245aa,0x5a92d7edd327212ac33429d5fef7b9540b98011dc10f9ad38f1d1f0201960486
Delegator index: 60
ZKP verified: true

Commitment for delegator: 0x461d798c1fbca5b08551452964bd674a99930865
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["72099324788324084280396961300013049110308968436084969518761887605224445832711","29840690920938996158185960584480080173938134439745888615458515539986493194329"],"1":["21369070567617086903386070994564665648147712539247257897517247814545518375727","95349246714911226530611388890951878898735525099898972162337616815942287258116"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["72099324788324084280396961300013049110308968436084969518761887605224445832711","29840690920938996158185960584480080173938134439745888615458515539986493194329"],"_reconstructedkey":["21369070567617086903386070994564665648147712539247257897517247814545518375727","95349246714911226530611388890951878898735525099898972162337616815942287258116"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x24a47acd452df07278054c27f569accf5777918ff0a522ccfa29c4483af52e45,0xe1b8d4631368ead5bff0f8f3488223e4f16e30b4b88e605cacf3c01f1fa5a9ab
Delegator index: 62
ZKP verified: true

Commitment for delegator: 0x0b49a44a6d23ec5e33d6998d57977a5c0cfc32f3
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["71974193378159876213537740135642104527606861395285301568474170435734404862747","29542567269958962282088263643002986609639606573912974523633317453302350256149"],"1":["94852367379494145955732237277004135083439200076902551511054461606434707271793","49079373317327953069520212781883246925827917969818443185448117383917394762597"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["71974193378159876213537740135642104527606861395285301568474170435734404862747","29542567269958962282088263643002986609639606573912974523633317453302350256149"],"_reconstructedkey":["94852367379494145955732237277004135083439200076902551511054461606434707271793","49079373317327953069520212781883246925827917969818443185448117383917394762597"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0xcf4a355a2238c29f46b1abff90f775805581aab4c1b82c59e715b1cbcb4d4b47,0xd86ebd491f5fa3dd3d34777ea1456f165de384fa9e1b91274c2fbd0a29c099e3
Delegator index: 64
ZKP verified: true

Commitment for delegator: 0x39cfe3d41f986de3556f48a3dcb7c062d703bdaa
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["63138932723494047809129507059323057331922883624532526282481736522510030574974","27250073121347913215610736250233434917662317548097342370824958198185003273943"],"1":["103150656253150445846016982471959158854011567356933015267800531898546323587010","19546857881159345411038735675540449935985677856267086115354651349514107029788"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["63138932723494047809129507059323057331922883624532526282481736522510030574974","27250073121347913215610736250233434917662317548097342370824958198185003273943"],"_reconstructedkey":["103150656253150445846016982471959158854011567356933015267800531898546323587010","19546857881159345411038735675540449935985677856267086115354651349514107029788"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0xae81cfa06402e79528dd34ee3da1e92c03679230fbedef818db449813f3fd04,0x9987c07de5e9dd0747d27e9510e5b0de687e2220bcc2d3c59276b8976852db1b
Delegator index: 66
ZKP verified: true

Commitment for delegator: 0xe2f38e58279b98af1d5e66953f06615bb1b3f55f
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["57929776615827094130104468662510267401495698868530300215387404899280543556458","2945076388015798131741908168619997096399089413640514804414871200049534998462"],"1":["64995987697709829746170545656472145655056603808013956225670424703305202139496","64828688498375426600006615361366812309507162766681174638781566696106845755429"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["57929776615827094130104468662510267401495698868530300215387404899280543556458","2945076388015798131741908168619997096399089413640514804414871200049534998462"],"_reconstructedkey":["64995987697709829746170545656472145655056603808013956225670424703305202139496","64828688498375426600006615361366812309507162766681174638781566696106845755429"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0xb1a0d83f171ce7191304cba3e40b1e4a96c491aa82a62258cb6aa2771e056a85,0x44dc71d7d2d3c4713dfd01ceebc7acc8ff7c3ec2ee9918e00a49a2707d688138
Delegator index: 68
ZKP verified: true

Commitment for delegator: 0x89ab33a78791f3c54256d73a81307bbdf3f8c80c
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["30279880684198155256403268683078153995540512146078531820358484111412251400162","87675847952362261318520751718056854034974605657536614835286639391423855200159"],"1":["6205617103494443255840144783513362960083481902222395862436811749776325722946","103343623736654928969703727057495858436125847326930712081769902685468166475050"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["30279880684198155256403268683078153995540512146078531820358484111412251400162","87675847952362261318520751718056854034974605657536614835286639391423855200159"],"_reconstructedkey":["6205617103494443255840144783513362960083481902222395862436811749776325722946","103343623736654928969703727057495858436125847326930712081769902685468166475050"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x5798998555c307dfa3899683e24fe16f0ec1d3f3521b6a14189afb0954b89b3,0xaba67616a56e596b3c309537b335e2c0f0908c61d3a38056b9c879815b31f5d6
Delegator index: 70
ZKP verified: true

Commitment for delegator: 0x75cf518d216a4207c8febcbb060e245c63f55e1c
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["5772685482176682913515260379174049685193152430335017298646732839584084094412","114303080776329943580057701101634400640748826680233499003414757335384433363835"],"1":["28834240591677985797833724750593148282978640982488813563151699952343689321539","37011765597585092281438158454904749441230362247389682275497600770211640660925"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["5772685482176682913515260379174049685193152430335017298646732839584084094412","114303080776329943580057701101634400640748826680233499003414757335384433363835"],"_reconstructedkey":["28834240591677985797833724750593148282978640982488813563151699952343689321539","37011765597585092281438158454904749441230362247389682275497600770211640660925"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0xa6fec1d530302ff8b0898896ace52177a4bfd82bc4860a1c567a1630327af7af,0xf1b4b4f5a16cf9bb9d6a2f744e5c93b0590e70f6b605443e5792908c38025b5d
Delegator index: 72
ZKP verified: true

Commitment for delegator: 0x621c5d1e54133e3e27089600a45381321b438102
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["70914089753459717814603927802942249573628531819598319193035691106604473145442","101161945465062012508405301556724147661091701923239105428535736621721877251728"],"1":["21796055466884796511478302763153508428729996222953124076209712858098130268653","32677037363139000436510885662197852441166433887776496871538947880273157746514"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["70914089753459717814603927802942249573628531819598319193035691106604473145442","101161945465062012508405301556724147661091701923239105428535736621721877251728"],"_reconstructedkey":["21796055466884796511478302763153508428729996222953124076209712858098130268653","32677037363139000436510885662197852441166433887776496871538947880273157746514"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0xbdb5a7b7aa4a369841df7c3c7839f239e723ff13448a43ba0e4dd4f47417fa68,0x47674af2caca269162bacad14699a564309a7f4616fa69795dadf94f1d183016
Delegator index: 74
ZKP verified: true

Commitment for delegator: 0xc507ee2b4e459707a6d0e430f422fc8ea0543070
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["62342885153215900136135201919225435767766469624682247476760861407157193392897","40189050716141523047361444493441719265551927023771114306749139095267000382654"],"1":["97248860473831134122492451298115002258594005836282784706817336784517400910852","41605453362905962819638855063954800226360716427884433104290738603470358732068"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["62342885153215900136135201919225435767766469624682247476760861407157193392897","40189050716141523047361444493441719265551927023771114306749139095267000382654"],"_reconstructedkey":["97248860473831134122492451298115002258594005836282784706817336784517400910852","41605453362905962819638855063954800226360716427884433104290738603470358732068"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x8d9729719d8439e843333115c7f6c8295a146fc0d11a05801aea47dad3af6680,0x73e0f6ed21fe162871a609c3fbd7b803a6bd4819a48af714183d20494cfd79d9
Delegator index: 76
ZKP verified: true

Commitment for delegator: 0x75fa5a0b7ba4dc2d8847d5d1619042e499bc3258
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["39883724524331062728710035305758592198040213691410432493310834089885522056012","107834437003282290036040873259862751881216353187498442039241949264580210989503"],"1":["69285041467915833459186015058155780598234263237699764571232804981478352571223","36175269884818063924864684902832645596054861143313195976845274167140699183888"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["39883724524331062728710035305758592198040213691410432493310834089885522056012","107834437003282290036040873259862751881216353187498442039241949264580210989503"],"_reconstructedkey":["69285041467915833459186015058155780598234263237699764571232804981478352571223","36175269884818063924864684902832645596054861143313195976845274167140699183888"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x996a315b0ea09d54e10a4af733cf558ce0b0e049612438bf4db0d266ec7812fa,0xcf405771744e48eb976029c76b8d0121a914feffdea1a8c733f5dd868e59aa35
Delegator index: 78
ZKP verified: true

Commitment for delegator: 0xd9f984e1c393d9f82e5c3be7a47de730d5193db3
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["521183831635195623385880137212092594133454652831342816158195968355414192098","106422489856254513620993968015692822360137799951684580821079653317842220673821"],"1":["17870357405587602473781944645666798267752034736309460566631945790329087399856","83360622745025132957596520627690698860158553497253616533205472328116208337306"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["521183831635195623385880137212092594133454652831342816158195968355414192098","106422489856254513620993968015692822360137799951684580821079653317842220673821"],"_reconstructedkey":["17870357405587602473781944645666798267752034736309460566631945790329087399856","83360622745025132957596520627690698860158553497253616533205472328116208337306"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x6e845d893a80ae35e54fc1ed8ebf0e25d80134e1899d2906bdb0ae996eacb306,0x9057c8b5761e8c4d4d1270dccd3bd2674295b426bad7ef767c1a1fddf305b6fa
Delegator index: 80
ZKP verified: true

Commitment for delegator: 0x116c90976e82c52d4938ab833a4abed24a0821f9
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["18490336445114529333700574285319532873095776903253212397109596725457295719478","105875221943204996607419911325678830527160972910077408016651320104856326491246"],"1":["66748436931319256071849533548393250029173884418824921169660225715186542165911","45011719860697786251645609588902539909436640289393100205553178755889773553352"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["18490336445114529333700574285319532873095776903253212397109596725457295719478","105875221943204996607419911325678830527160972910077408016651320104856326491246"],"_reconstructedkey":["66748436931319256071849533548393250029173884418824921169660225715186542165911","45011719860697786251645609588902539909436640289393100205553178755889773553352"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x19c95803bf9848f363378799c5486c2d63487e7546831361bdedd772871d9ccb,0x78d4c1b35b984233d2aa177cf143e63c65a582b786fed755b92a09972d3d9bf0
Delegator index: 82
ZKP verified: true

Commitment for delegator: 0x23dd4b8f74b591911b0374220e777841882806bb
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["30811586237321693402212252719442999690143556093730143767319496776263173251737","13331705174040457980264733976527189473729115831689362557246617235541517696816"],"1":["2463660282661706648743940193152806329566339010321310622478080205860713599525","51590630756312198861841596706730626307154094340977952499880163761501461218161"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["30811586237321693402212252719442999690143556093730143767319496776263173251737","13331705174040457980264733976527189473729115831689362557246617235541517696816"],"_reconstructedkey":["2463660282661706648743940193152806329566339010321310622478080205860713599525","51590630756312198861841596706730626307154094340977952499880163761501461218161"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x2a005d36c67dfe33ff485f9699ea21efef704ea55c03441ce9464dbfa22dc0fd,0x1ba66832c00551c284a23f35de7d6d2a74771a444c3d7694076976567ef6979f
Delegator index: 84
ZKP verified: true

Commitment for delegator: 0x4a7253c5053697c6f701d1eb6b066345dd86c33e
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["56193577067836399676645434475638227023967772654363889836856848853343537829917","30492498145899813544500852065461109998525372847168482975694247768720888578943"],"1":["84397437319032327002936023564552281897865710803259173785430666213668400334190","59371105476723944680603522197999693031978303659718216214931597865575989996311"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["56193577067836399676645434475638227023967772654363889836856848853343537829917","30492498145899813544500852065461109998525372847168482975694247768720888578943"],"_reconstructedkey":["84397437319032327002936023564552281897865710803259173785430666213668400334190","59371105476723944680603522197999693031978303659718216214931597865575989996311"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0x76ac3fc1c7563ad316164bdd5c7b7f3b68cab81f7157a51148d7834c36ae000c,0x5291941e86cda79a28f7e62cb7917be97ca070e15180c42682341fd7452e792f
Delegator index: 86
ZKP verified: true

Commitment for delegator: 0x4dc3feb1be9aa54bc6b2dd354fe36e3ec58dd6c7
Get Delegator (Registered keys, reconstructed keys, commitment): {"0":["99828649952075729132018759426811768184722627284345955803792703811077857830520","1447897208747446863845522230752231091670283331819087461362775157003281908222"],"1":["41427898898823001789026042312812261416236742704362313874436228724453079494357","91306869877913443384342833512570528098219622147073978967498601751091214298095"],"2":"0x0000000000000000000000000000000000000000000000000000000000000000","_registeredkey":["99828649952075729132018759426811768184722627284345955803792703811077857830520","1447897208747446863845522230752231091670283331819087461362775157003281908222"],"_reconstructedkey":["41427898898823001789026042312812261416236742704362313874436228724453079494357","91306869877913443384342833512570528098219622147073978967498601751091214298095"],"_commitment":"0x0000000000000000000000000000000000000000000000000000000000000000"}
Delegatee's xG: 0xc8d7521f0c7ee0564e76ba512d243f113e0b38aabfe861b1481161b4a742836b,0x17d01add470b057b209cac6924355768c27494783bf85525403589eab86cfcbb
Delegator index: 88
ZKP verified: true

Num total commitments: 150

Election now in state: VOTE

Voting for voter 0x1d6c8c05a0cd90acf5dd2be446cc3e1380546bf8
Can vote: true
Voter 0x1d6c8c05a0cd90acf5dd2be446cc3e1380546bf8 has submitted vote successfully

Voting for voter 0x1e3ded6e367949192cfd5abd4b6d791d08d2d8fe
Can vote: true
Voter 0x1e3ded6e367949192cfd5abd4b6d791d08d2d8fe has submitted vote successfully

Voting for voter 0xaf6363317cf7a60ffd74202e5336928759cac064
Can vote: true
Voter 0xaf6363317cf7a60ffd74202e5336928759cac064 has submitted vote successfully

Voting for voter 0xad4a37874da52dbef62113e28bf2c794829fec49
Can vote: true
Voter 0xad4a37874da52dbef62113e28bf2c794829fec49 has submitted vote successfully

Voting for voter 0x36f87a94af20f7f35a519d3cc201ec706b23d639
Can vote: true
Voter 0x36f87a94af20f7f35a519d3cc201ec706b23d639 has submitted vote successfully

Voting for voter 0x622b702c91e4329c464c0fcf9cdd0360abeedecb
Can vote: true
Voter 0x622b702c91e4329c464c0fcf9cdd0360abeedecb has submitted vote successfully

Voting for voter 0xa58a06381280d1761e70eacda476592da600912c
Can vote: true
Voter 0xa58a06381280d1761e70eacda476592da600912c has submitted vote successfully

Voting for voter 0x1fb701ca3f7bcff1c7a243795b23feaf7c4ab828
Can vote: true
Voter 0x1fb701ca3f7bcff1c7a243795b23feaf7c4ab828 has submitted vote successfully

Voting for voter 0xce2a59f6a61354a2429a06cb0d728e26f2355b04
Can vote: true
Voter 0xce2a59f6a61354a2429a06cb0d728e26f2355b04 has submitted vote successfully

Voting for voter 0x48977165359235c8e08651302aa9e49b773d0c26
Can vote: true
Voter 0x48977165359235c8e08651302aa9e49b773d0c26 has submitted vote successfully

Voting for voter 0x0b42c41f8a158bda4e2009b599a07b23ea7f46a7
Can vote: true
Voter 0x0b42c41f8a158bda4e2009b599a07b23ea7f46a7 has submitted vote successfully

Voting for voter 0xcc96154cf5050c653b9899fbe3590078ab8f28bd
Can vote: true
Voter 0xcc96154cf5050c653b9899fbe3590078ab8f28bd has submitted vote successfully

Voting for voter 0xb5745f9e0a795942189562b2fa966eae2ee5a60b
Can vote: true
Voter 0xb5745f9e0a795942189562b2fa966eae2ee5a60b has submitted vote successfully

Voting for voter 0xbc752770a344a10b789e8593ec53b38c876b5389
Can vote: true
Voter 0xbc752770a344a10b789e8593ec53b38c876b5389 has submitted vote successfully

Voting for voter 0x756cde4eaee846e152f6dc9677baf1429c237b65
Can vote: true
Voter 0x756cde4eaee846e152f6dc9677baf1429c237b65 has submitted vote successfully

Voting for voter 0x67da80fe16115222c2812236c59b1e4cbc8e7131
Can vote: true
Voter 0x67da80fe16115222c2812236c59b1e4cbc8e7131 has submitted vote successfully

Voting for voter 0xb6e6314b825016a9400c3518e97a1fc4525bb1d3
Can vote: true
Voter 0xb6e6314b825016a9400c3518e97a1fc4525bb1d3 has submitted vote successfully

Voting for voter 0x3592a906ea8045ffada4409dc89cfb29d56d3af1
Can vote: true
Voter 0x3592a906ea8045ffada4409dc89cfb29d56d3af1 has submitted vote successfully

Voting for voter 0x3c19fb9b1deeba6b48974ca889782e3449f844ee
Can vote: true
Voter 0x3c19fb9b1deeba6b48974ca889782e3449f844ee has submitted vote successfully

Voting for voter 0x2d64928a2f6904e74807c76b132b27b2c06a53ef
Can vote: true
Voter 0x2d64928a2f6904e74807c76b132b27b2c06a53ef has submitted vote successfully

Voting for voter 0x693a46f999b285f34703ddcfb4d0299075acb2ef
Can vote: true
Voter 0x693a46f999b285f34703ddcfb4d0299075acb2ef has submitted vote successfully

Voting for voter 0xd323d514274a4cc6c2cf3c99a7f12e179eea4bc5
Can vote: true
Voter 0xd323d514274a4cc6c2cf3c99a7f12e179eea4bc5 has submitted vote successfully

Voting for voter 0x5781bb2cb9c7b29ca193f3c99f9a16abb9ea8d4c
Can vote: true
Voter 0x5781bb2cb9c7b29ca193f3c99f9a16abb9ea8d4c has submitted vote successfully

Voting for voter 0x13aa508b6187e58a2a4c487182f09d8357596ddc
Can vote: true
Voter 0x13aa508b6187e58a2a4c487182f09d8357596ddc has submitted vote successfully

Voting for voter 0x5c52d5377ffe200cb9f33f87513999dac459fe5f
Can vote: true
Voter 0x5c52d5377ffe200cb9f33f87513999dac459fe5f has submitted vote successfully

Voting for voter 0x8ed879da955003a8ff2b57992e5ca7a348636c01
Can vote: true
Voter 0x8ed879da955003a8ff2b57992e5ca7a348636c01 has submitted vote successfully

Voting for voter 0xe419ca66ba34b3cc3f53c512aabc32007f06e571
Can vote: true
Voter 0xe419ca66ba34b3cc3f53c512aabc32007f06e571 has submitted vote successfully

Voting for voter 0xedaa354abe08812496b80809cbe042657249431e
Can vote: true
Voter 0xedaa354abe08812496b80809cbe042657249431e has submitted vote successfully

Voting for voter 0xf39d122810a424d31fa6334815ecee5d3fbf5f9e
Can vote: true
Voter 0xf39d122810a424d31fa6334815ecee5d3fbf5f9e has submitted vote successfully

Voting for voter 0xf3929595942a26f8d0a45f06960986b41abc3648
Can vote: true
Voter 0xf3929595942a26f8d0a45f06960986b41abc3648 has submitted vote successfully

Voting for voter 0xd8864ab4a5a12226df92e97425327716be4109bd
Can vote: true
Voter 0xd8864ab4a5a12226df92e97425327716be4109bd has submitted vote successfully

Voting for voter 0xd4ee02af03363ca77ede2784d2dd3fa011b28060
Can vote: true
Voter 0xd4ee02af03363ca77ede2784d2dd3fa011b28060 has submitted vote successfully

Voting for voter 0xd6532049d744e6b415491d2d05fb376b06341099
Can vote: true
Voter 0xd6532049d744e6b415491d2d05fb376b06341099 has submitted vote successfully

Voting for voter 0x4129a093fb4ff2618e6670a3746e1817c86ef1e5
Can vote: true
Voter 0x4129a093fb4ff2618e6670a3746e1817c86ef1e5 has submitted vote successfully

Voting for voter 0xd87b52f115430432d50e3e99710733143adc167b
Can vote: true
Voter 0xd87b52f115430432d50e3e99710733143adc167b has submitted vote successfully

Voting for voter 0x69856d543421c6aa25b5de85a264daed6252160a
Can vote: true
Voter 0x69856d543421c6aa25b5de85a264daed6252160a has submitted vote successfully

Voting for voter 0xd5a8554a782fedf4a4de9a89d2d14475d6c6a981
Can vote: true
Voter 0xd5a8554a782fedf4a4de9a89d2d14475d6c6a981 has submitted vote successfully

Voting for voter 0x39a1a6fbedae865b76f88476ec47871be6483505
Can vote: true
Voter 0x39a1a6fbedae865b76f88476ec47871be6483505 has submitted vote successfully

Voting for voter 0xaf0b2a7dbe2c033e262babf63ff5521456ae692d
Can vote: true
Voter 0xaf0b2a7dbe2c033e262babf63ff5521456ae692d has submitted vote successfully

Voting for voter 0x37578cf72984c0e3e2498a8c2bcf3483f423e76d
Can vote: true
Voter 0x37578cf72984c0e3e2498a8c2bcf3483f423e76d has submitted vote successfully

Voting for voter 0x4d20579b8fe86d01046d2beb6b1722a137aa789c
Can vote: true
Voter 0x4d20579b8fe86d01046d2beb6b1722a137aa789c has submitted vote successfully

Voting for voter 0x80768ceeac3c29b51899abf40f271c349dd53e0e
Can vote: true
Voter 0x80768ceeac3c29b51899abf40f271c349dd53e0e has submitted vote successfully

Voting for voter 0xda7b6f25d3bdcac66777ee160214cfa3add55d6c
Can vote: true
Voter 0xda7b6f25d3bdcac66777ee160214cfa3add55d6c has submitted vote successfully

Voting for voter 0xddb825a7ffa57dc23402c1520c00b78a24189d7a
Can vote: true
Voter 0xddb825a7ffa57dc23402c1520c00b78a24189d7a has submitted vote successfully

Voting for voter 0x3fe7a7fdc4756fc4e902f3697a60a93577e1712e
Can vote: true
Voter 0x3fe7a7fdc4756fc4e902f3697a60a93577e1712e has submitted vote successfully

Voting for voter 0xf9f8fd722076fa4ef632e3e6d392269bc45b9c55
Can vote: true
Voter 0xf9f8fd722076fa4ef632e3e6d392269bc45b9c55 has submitted vote successfully

Voting for voter 0xae599bfef6d2624aa788da3487a55fda0147f267
Can vote: true
Voter 0xae599bfef6d2624aa788da3487a55fda0147f267 has submitted vote successfully

Voting for voter 0xcda97b81a6c7c6ae0077b50b5d68bb3a4a460a96
Can vote: true
Voter 0xcda97b81a6c7c6ae0077b50b5d68bb3a4a460a96 has submitted vote successfully

Voting for voter 0x99c8330424732d62ac450d92d34021205c9e175a
Can vote: true
Voter 0x99c8330424732d62ac450d92d34021205c9e175a has submitted vote successfully

Voting for voter 0x484fb22c3f80a421fd239f7c42b26ec844618b07
Can vote: true
Voter 0x484fb22c3f80a421fd239f7c42b26ec844618b07 has submitted vote successfully

Voting for voter 0xa90695d6026a5827d69ce9d8ed5aa66c8bf4c352
Can vote: true
Voter 0xa90695d6026a5827d69ce9d8ed5aa66c8bf4c352 has submitted vote successfully

Voting for voter 0xe8069e5cec110992a861bec4812bf84db6ac6827
Can vote: true
Voter 0xe8069e5cec110992a861bec4812bf84db6ac6827 has submitted vote successfully

Voting for voter 0x04f748373f8ececc6523060fb345fea4912c531d
Can vote: true
Voter 0x04f748373f8ececc6523060fb345fea4912c531d has submitted vote successfully

Voting for voter 0x8fc395659120f2be327de26c2ad92b072661fa48
Can vote: true
Voter 0x8fc395659120f2be327de26c2ad92b072661fa48 has submitted vote successfully

Voting for voter 0x560350f410eb874e857f86382033e67db5170f3b
Can vote: true
Voter 0x560350f410eb874e857f86382033e67db5170f3b has submitted vote successfully

Voting for voter 0x8685e80aeab198d6bf23a272b45bd1957d807566
Can vote: true
Voter 0x8685e80aeab198d6bf23a272b45bd1957d807566 has submitted vote successfully

Voting for voter 0x6870f516e831f2d892b11ca1efeb346e9ac778fc
Can vote: true
Voter 0x6870f516e831f2d892b11ca1efeb346e9ac778fc has submitted vote successfully

Voting for voter 0x1e277146cbc538ff894cd25b243b7a4df0a784c5
Can vote: true
Voter 0x1e277146cbc538ff894cd25b243b7a4df0a784c5 has submitted vote successfully

Voting for voter 0xcbc3c4b02fdbcf7e4e60375d8c544693cbf47462
Can vote: true
Voter 0xcbc3c4b02fdbcf7e4e60375d8c544693cbf47462 has submitted vote successfully

Voting for voter 0x844980cb2a7ce88604c6bb1c878ef1af5e0345bd
Can vote: true
Voter 0x844980cb2a7ce88604c6bb1c878ef1af5e0345bd has submitted vote successfully

Voting for voter 0x278c62859f5afb578b93d4d69cecb58ba779405b
Can vote: true
Voter 0x278c62859f5afb578b93d4d69cecb58ba779405b has submitted vote successfully

Voting for voter 0x1579c3dbf6746f943d6c13f69b615d4410719d33
Can vote: true
Voter 0x1579c3dbf6746f943d6c13f69b615d4410719d33 has submitted vote successfully

Voting for voter 0x63dbd5c4ec203cd20848f14b20700208670e1175
Can vote: true
Voter 0x63dbd5c4ec203cd20848f14b20700208670e1175 has submitted vote successfully

Voting for voter 0x8c8de1732e678cd333ec5bd895dff7a3f57a47ac
Can vote: true
Voter 0x8c8de1732e678cd333ec5bd895dff7a3f57a47ac has submitted vote successfully

Voting for voter 0xaabd5768522e632ee2804e06098a1abd279e93d6
Can vote: true
Voter 0xaabd5768522e632ee2804e06098a1abd279e93d6 has submitted vote successfully

Voting for voter 0x31dfc0e9d39e1b710d42b07d05294cf977007d50
Can vote: true
Voter 0x31dfc0e9d39e1b710d42b07d05294cf977007d50 has submitted vote successfully

Voting for voter 0x751e7d82b4c288acc101f11709f5411ab9480459
Can vote: true
Voter 0x751e7d82b4c288acc101f11709f5411ab9480459 has submitted vote successfully

Voting for voter 0x4edbd6835f2d767dc7037c262f62bbb9ee3ba09e
Can vote: true
Voter 0x4edbd6835f2d767dc7037c262f62bbb9ee3ba09e has submitted vote successfully

Voting for voter 0xe09add955d1580f2083634bb7d8439dee18fc938
Can vote: true
Voter 0xe09add955d1580f2083634bb7d8439dee18fc938 has submitted vote successfully

Voting for voter 0x2e452105322f1b894ba6858288e2d6ec5d5fe8e7
Can vote: true
Voter 0x2e452105322f1b894ba6858288e2d6ec5d5fe8e7 has submitted vote successfully

